id,object_name,indicator_value
21,Тюменская область (без автономных округов),440652.0
21,Тюменская область (с автономными округами),1171198.0
21,Удмуртская Республика,321597.0
21,Ульяновская область,258382.0
21,Хабаровский край,433794.0
21,Ханты-Мансийский автономный округ — Югра,508151.0
21,Челябинская область,799951.0
21,Чеченская Республика,41122.0
21,Чувашская Республика,287250.0
21,Чукотский автономный округ,19240.0
21,Ямало-Ненецкий автономный округ,222396.0
21,Ярославская область,391478.0
22,Алтайский край,11.0
22,Амурская область,0.0
22,Архангельская область (без автономного округа),22.0
22,Архангельская область (с автономным округом),22.0
22,Астраханская область,13.0
22,Белгородская область,20.0
22,Брянская область,8.0
22,Владимирская область,66.0
22,Волгоградская область,41.0
22,Вологодская область,5.0
22,Воронежская область,32.0
22,Еврейская автономная область,0.0
22,Забайкальский край,3.0
22,Ивановская область,11.0
22,Иркутская область,63.0
22,Кабардино-Балкарская Республика,111.0
22,Калининградская область,116.0
22,Калужская область,24.0
22,Камчатский край,4.0
22,Карачаево-Черкесская Республика,0.0
22,Кемеровская область,45.0
22,Кировская область,7.0
22,Костромская область,5.0
22,Краснодарский край,182.0
22,Красноярский край,58.0
22,Курганская область,1.0
22,Курская область,10.0
22,Ленинградская область,121.0
22,Липецкая область,3.0
22,Магаданская область,0.0
22,Москва,10902.0
22,Московская область,2028.0
22,Мурманская область,12.0
22,Ненецкий автономный округ,0.0
22,Нижегородская область,66.0
22,Новгородская область,5.0
22,Новосибирская область,51.0
22,Омская область,47.0
22,Оренбургская область,8.0
22,Орловская область,6.0
22,Пензенская область,2.0
22,Пермский край,34.0
22,Приморский край,502.0
22,Псковская область,3.0
22,Республика Адыгея,5.0
22,Республика Алтай,0.0
22,Республика Башкортостан,24.0
22,Республика Бурятия,2.0
22,Республика Дагестан,8.0
22,Республика Ингушетия,0.0
22,Республика Калмыкия,0.0
22,Республика Карелия,4.0
22,Республика Коми,16.0
22,Республика Крым,26.0
22,Республика Марий Эл,3.0
22,Республика Мордовия,2.0
22,Республика Саха (Якутия),4.0
22,Республика Северная Осетия — Алания,4.0
22,Республика Татарстан,16.0
22,Республика Тыва,0.0
22,Республика Хакасия,0.0
22,Ростовская область,81.0
22,Рязанская область,8.0
22,Самарская область,107.0
22,Санкт-Петербург,3026.0
22,Саратовская область,20.0
22,Сахалинская область,28.0
22,Свердловская область,120.0
22,Севастополь,0.0
22,Смоленская область,63.0
22,Ставропольский край,53.0
22,Тамбовская область,10.0
22,Тверская область,21.0
22,Томская область,5.0
22,Тульская область,57.0
22,Тюменская область (без автономных округов),267.0
22,Тюменская область (с автономными округами),285.0
22,Удмуртская Республика,12.0
22,Ульяновская область,7.0
22,Хабаровский край,31.0
22,Ханты-Мансийский автономный округ — Югра,6.0
22,Челябинская область,44.0
22,Чеченская Республика,1.0
22,Чувашская Республика,14.0
22,Чукотский автономный округ,0.0
22,Ямало-Ненецкий автономный округ,11.0
22,Ярославская область,17.0
23,Алтайский край,0.0
23,Амурская область,0.0
23,Архангельская область (без автономного округа),1.0
23,Архангельская область (с автономным округом),1.0
23,Астраханская область,8.0
23,Белгородская область,1.0
23,Брянская область,1.0
23,Владимирская область,15.0
23,Волгоградская область,1.0
23,Вологодская область,0.0
23,Воронежская область,5.0
23,Еврейская автономная область,0.0
23,Забайкальский край,0.0
23,Ивановская область,3.0
23,Иркутская область,23.0
23,Кабардино-Балкарская Республика,0.0
23,Калининградская область,33.0
23,Калужская область,13.0
23,Камчатский край,2.0
23,Карачаево-Черкесская Республика,0.0
23,Кемеровская область,18.0
23,Кировская область,0.0
23,Костромская область,0.0
23,Краснодарский край,62.0
23,Красноярский край,14.0
23,Курганская область,0.0
23,Курская область,2.0
23,Ленинградская область,49.0
23,Липецкая область,0.0
23,Магаданская область,0.0
23,Москва,2129.0
23,Московская область,1143.0
23,Мурманская область,4.0
23,Ненецкий автономный округ,0.0
23,Нижегородская область,7.0
23,Новгородская область,0.0
23,Новосибирская область,1.0
23,Омская область,19.0
23,Оренбургская область,0.0
23,Орловская область,1.0
23,Пензенская область,0.0
23,Пермский край,7.0
23,Приморский край,35.0
23,Псковская область,0.0
23,Республика Адыгея,0.0
23,Республика Алтай,0.0
23,Республика Башкортостан,4.0
23,Республика Бурятия,2.0
23,Республика Дагестан,0.0
23,Республика Ингушетия,0.0
23,Республика Калмыкия,0.0
23,Республика Карелия,0.0
23,Республика Коми,0.0
23,Республика Крым,2.0
23,Республика Марий Эл,0.0
23,Республика Мордовия,0.0
23,Республика Саха (Якутия),1.0
23,Республика Северная Осетия — Алания,2.0
23,Республика Татарстан,4.0
23,Республика Тыва,0.0
23,Республика Хакасия,0.0
23,Ростовская область,13.0
23,Рязанская область,0.0
23,Самарская область,9.0
23,Санкт-Петербург,223.0
23,Саратовская область,3.0
23,Сахалинская область,9.0
23,Свердловская область,32.0
23,Севастополь,0.0
23,Смоленская область,8.0
23,Ставропольский край,18.0
23,Тамбовская область,0.0
23,Тверская область,1.0
23,Томская область,1.0
23,Тульская область,44.0
23,Тюменская область (без автономных округов),0.0
23,Тюменская область (с автономными округами),5.0
23,Удмуртская Республика,0.0
23,Ульяновская область,3.0
23,Хабаровский край,9.0
23,Ханты-Мансийский автономный округ — Югра,5.0
23,Челябинская область,6.0
23,Чеченская Республика,0.0
23,Чувашская Республика,3.0
23,Чукотский автономный округ,0.0
23,Ямало-Ненецкий автономный округ,0.0
23,Ярославская область,12.0
24,Алтайский край,0.0
24,Амурская область,0.0
24,Архангельская область (без автономного округа),1.0
24,Архангельская область (с автономным округом),1.0
24,Астраханская область,8.0
24,Белгородская область,1.0
24,Брянская область,0.0
24,Владимирская область,15.0
24,Волгоградская область,1.0
24,Вологодская область,0.0
24,Воронежская область,5.0
24,Еврейская автономная область,0.0
24,Забайкальский край,0.0
24,Ивановская область,3.0
24,Иркутская область,23.0
24,Кабардино-Балкарская Республика,0.0
24,Калининградская область,33.0
24,Калужская область,12.0
24,Камчатский край,2.0
24,Карачаево-Черкесская Республика,0.0
24,Кемеровская область,18.0
24,Кировская область,0.0
24,Костромская область,0.0
24,Краснодарский край,61.0
24,Красноярский край,14.0
24,Курганская область,0.0
24,Курская область,2.0
24,Ленинградская область,49.0
24,Липецкая область,0.0
24,Магаданская область,0.0
24,Москва,1909.0
24,Московская область,1053.0
24,Мурманская область,4.0
24,Ненецкий автономный округ,0.0
24,Нижегородская область,7.0
24,Новгородская область,0.0
24,Новосибирская область,1.0
24,Омская область,16.0
24,Оренбургская область,0.0
24,Орловская область,1.0
24,Пензенская область,0.0
24,Пермский край,5.0
24,Приморский край,32.0
24,Псковская область,0.0
24,Республика Адыгея,0.0
24,Республика Алтай,0.0
24,Республика Башкортостан,4.0
24,Республика Бурятия,2.0
24,Республика Дагестан,0.0
24,Республика Ингушетия,0.0
24,Республика Калмыкия,0.0
24,Республика Карелия,0.0
24,Республика Коми,0.0
24,Республика Крым,2.0
24,Республика Марий Эл,0.0
24,Республика Мордовия,0.0
24,Республика Саха (Якутия),1.0
24,Республика Северная Осетия — Алания,0.0
24,Республика Татарстан,4.0
24,Республика Тыва,0.0
24,Республика Хакасия,0.0
24,Ростовская область,13.0
24,Рязанская область,0.0
24,Самарская область,9.0
24,Санкт-Петербург,216.0
24,Саратовская область,3.0
24,Сахалинская область,9.0
24,Свердловская область,32.0
24,Севастополь,0.0
24,Смоленская область,0.0
24,Ставропольский край,17.0
24,Тамбовская область,0.0
24,Тверская область,1.0
24,Томская область,0.0
24,Тульская область,22.0
24,Тюменская область (без автономных округов),0.0
24,Тюменская область (с автономными округами),5.0
24,Удмуртская Республика,0.0
24,Ульяновская область,3.0
24,Хабаровский край,9.0
24,Ханты-Мансийский автономный округ — Югра,5.0
24,Челябинская область,5.0
24,Чеченская Республика,0.0
24,Чувашская Республика,3.0
24,Чукотский автономный округ,0.0
24,Ямало-Ненецкий автономный округ,0.0
24,Ярославская область,12.0
25,Алтайский край,0.0
25,Амурская область,57500.0
25,Архангельская область (без автономного округа),9350.0
25,Архангельская область (с автономным округом),9350.0
25,Астраханская область,6113.0
25,Белгородская область,40813.0
25,Брянская область,0.0
25,Владимирская область,671.0
25,Волгоградская область,18.0
25,Вологодская область,68729.0
25,Воронежская область,121835.0
25,Еврейская автономная область,0.0
25,Забайкальский край,26924.0
25,Ивановская область,0.0
25,Иркутская область,23086.0
25,Кабардино-Балкарская Республика,5868.0
25,Калининградская область,38929.0
25,Калужская область,9794.0
25,Камчатский край,159650.0
25,Карачаево-Черкесская Республика,0.0
25,Кемеровская область,27079.0
25,Кировская область,12031.0
25,Костромская область,3742.0
25,Краснодарский край,158737.0
25,Красноярский край,555921.0
25,Курганская область,0.0
25,Курская область,46223.0
25,Ленинградская область,38663.0
25,Липецкая область,2542.0
25,Магаданская область,1327.0
25,Москва,2454682.0
25,Московская область,328049.0
25,Мурманская область,94655.0
25,Ненецкий автономный округ,0.0
25,Нижегородская область,18541.0
25,Новгородская область,15633.0
25,Новосибирская область,209097.0
25,Омская область,8.0
25,Оренбургская область,110040.0
25,Орловская область,158.0
25,Пензенская область,0.0
25,Пермский край,140149.0
25,Приморский край,264705.0
25,Псковская область,0.0
25,Республика Адыгея,0.0
25,Республика Алтай,0.0
25,Республика Башкортостан,12806.0
25,Республика Бурятия,116699.0
25,Республика Дагестан,0.0
25,Республика Ингушетия,0.0
25,Республика Калмыкия,0.0
25,Республика Карелия,10496.0
25,Республика Коми,0.0
25,Республика Крым,0.0
25,Республика Марий Эл,0.0
25,Республика Мордовия,0.0
25,Республика Саха (Якутия),2653.0
25,Республика Северная Осетия — Алания,0.0
25,Республика Татарстан,3607.0
25,Республика Тыва,329.0
25,Республика Хакасия,66.0
25,Ростовская область,26965.0
25,Рязанская область,1109.0
25,Самарская область,63405.0
25,Санкт-Петербург,675436.0
25,Саратовская область,14557.0
25,Сахалинская область,7881.0
25,Свердловская область,154443.0
25,Севастополь,0.0
25,Смоленская область,0.0
25,Ставропольский край,0.0
25,Тамбовская область,1278.0
25,Тверская область,0.0
25,Томская область,0.0
25,Тульская область,13291.0
25,Тюменская область (без автономных округов),35938.0
25,Тюменская область (с автономными округами),938459.0
25,Удмуртская Республика,357836.0
25,Ульяновская область,0.0
25,Хабаровский край,168118.0
25,Ханты-Мансийский автономный округ — Югра,11331.0
25,Челябинская область,57409.0
25,Чеченская Республика,4786.0
25,Чувашская Республика,0.0
25,Чукотский автономный округ,264692.0
25,Ямало-Ненецкий автономный округ,891190.0
25,Ярославская область,6539.0
26,Алтайский край,410840.0
26,Амурская область,219449.0
26,Архангельская область (без автономного округа),259828.0
26,Архангельская область (с автономным округом),271879.0
26,Астраханская область,210144.0
26,Белгородская область,282383.0
26,Брянская область,186469.0
26,Владимирская область,231236.0
26,Волгоградская область,409792.0
26,Вологодская область,229730.0
26,Воронежская область,441756.0
26,Еврейская автономная область,29276.0
26,Забайкальский край,237054.0
26,Ивановская область,143327.0
26,Иркутская область,580805.0
26,Кабардино-Балкарская Республика,98924.0
26,Калининградская область,231116.0
26,Калужская область,246065.0
26,Камчатский край,97394.0
26,Карачаево-Черкесская Республика,74643.0
26,Кемеровская область,524319.0
26,Кировская область,229986.0
26,Костромская область,106641.0
26,Краснодарский край,1517618.0
26,Красноярский край,724719.0
26,Курганская область,157591.0
26,Курская область,191022.0
26,Ленинградская область,530979.0
26,Липецкая область,193187.0
26,Магаданская область,52320.0
26,Москва,4176908.0
26,Московская область,2760191.0
26,Мурманская область,191820.0
26,Ненецкий автономный округ,12052.0
26,Нижегородская область,605480.0
26,Новгородская область,103381.0
26,Новосибирская область,779875.0
26,Омская область,390037.0
26,Оренбургская область,421108.0
26,Орловская область,129021.0
26,Пензенская область,234434.0
26,Пермский край,598492.0
26,Приморский край,542607.0
26,Псковская область,99787.0
26,Республика Адыгея,99190.0
26,Республика Алтай,42675.0
26,Республика Башкортостан,1057971.0
26,Республика Бурятия,227759.0
26,Республика Дагестан,208397.0
26,Республика Ингушетия,17409.0
26,Республика Калмыкия,83350.0
26,Республика Карелия,132387.0
26,Республика Коми,187217.0
26,Республика Крым,164368.0
26,Республика Марий Эл,114586.0
26,Республика Мордовия,126467.0
26,Республика Саха (Якутия),410707.0
26,Республика Северная Осетия — Алания,117196.0
26,Республика Татарстан,1116788.0
26,Республика Тыва,134070.0
26,Республика Хакасия,118667.0
26,Ростовская область,893935.0
26,Рязанская область,227476.0
26,Самарская область,607581.0
26,Санкт-Петербург,1868410.0
26,Саратовская область,398486.0
26,Сахалинская область,168813.0
26,Свердловская область,1095314.0
26,Севастополь,54786.0
26,Смоленская область,158502.0
26,Ставропольский край,520644.0
26,Тамбовская область,152319.0
26,Тверская область,248129.0
26,Томская область,228399.0
26,Тульская область,323842.0
26,Тюменская область (без автономных округов),530244.0
26,Тюменская область (с автономными округами),1447930.0
26,Удмуртская Республика,397416.0
26,Ульяновская область,223725.0
26,Хабаровский край,361188.0
26,Ханты-Мансийский автономный округ — Югра,664388.0
26,Челябинская область,732384.0
26,Чеченская Республика,88175.0
26,Чувашская Республика,256666.0
26,Чукотский автономный округ,20004.0
26,Ямало-Ненецкий автономный округ,253298.0
26,Ярославская область,222357.0
27,Алтайский край,205999.0
27,Амурская область,133913.0
27,Архангельская область (без автономного округа),146481.0
27,Архангельская область (с автономным округом),152335.0
27,Астраханская область,111767.0
27,Белгородская область,145057.0
27,Брянская область,96106.0
27,Владимирская область,114040.0
27,Волгоградская область,197889.0
27,Вологодская область,116196.0
27,Воронежская область,235228.0
27,Еврейская автономная область,14130.0
27,Забайкальский край,126277.0
27,Ивановская область,69834.0
27,Иркутская область,288829.0
27,Кабардино-Балкарская Республика,44509.0
27,Калининградская область,124719.0
27,Калужская область,134374.0
27,Камчатский край,49963.0
27,Карачаево-Черкесская Республика,36347.0
27,Кемеровская область,233818.0
27,Кировская область,122464.0
27,Костромская область,54741.0
27,Краснодарский край,824948.0
27,Красноярский край,385982.0
27,Курганская область,79291.0
27,Курская область,97773.0
27,Ленинградская область,286705.0
27,Липецкая область,92326.0
27,Магаданская область,28314.0
27,Москва,2492400.0
27,Московская область,1568022.0
27,Мурманская область,87759.0
27,Ненецкий автономный округ,5854.0
27,Нижегородская область,306167.0
27,Новгородская область,49915.0
27,Новосибирская область,461613.0
27,Омская область,195729.0
27,Оренбургская область,216193.0
27,Орловская область,65354.0
27,Пензенская область,132730.0
27,Пермский край,312262.0
27,Приморский край,325797.0
27,Псковская область,46191.0
27,Республика Адыгея,45393.0
27,Республика Алтай,15293.0
27,Республика Башкортостан,603387.0
27,Республика Бурятия,128974.0
27,Республика Дагестан,97811.0
27,Республика Ингушетия,4542.0
27,Республика Калмыкия,46827.0
27,Республика Карелия,64332.0
27,Республика Коми,94338.0
27,Республика Крым,88971.0
27,Республика Марий Эл,62068.0
27,Республика Мордовия,69859.0
27,Республика Саха (Якутия),272064.0
27,Республика Северная Осетия — Алания,58222.0
27,Республика Татарстан,656956.0
27,Республика Тыва,81149.0
27,Республика Хакасия,60747.0
27,Ростовская область,472250.0
27,Рязанская область,125959.0
27,Самарская область,293546.0
27,Санкт-Петербург,1145628.0
27,Саратовская область,193649.0
27,Сахалинская область,94599.0
27,Свердловская область,611121.0
27,Севастополь,33018.0
27,Смоленская область,79487.0
27,Ставропольский край,259783.0
27,Тамбовская область,71632.0
27,Тверская область,129967.0
27,Томская область,115562.0
27,Тульская область,172102.0
27,Тюменская область (без автономных округов),308202.0
27,Тюменская область (с автономными округами),845034.0
27,Удмуртская Республика,232058.0
27,Ульяновская область,119488.0
27,Хабаровский край,215854.0
27,Ханты-Мансийский автономный округ — Югра,396261.0
27,Челябинская область,362070.0
27,Чеченская Республика,36516.0
27,Чувашская Республика,153226.0
27,Чукотский автономный округ,10419.0
27,Ямало-Ненецкий автономный округ,140571.0
27,Ярославская область,114099.0
28,Алтайский край,205963.0
28,Амурская область,133902.0
28,Архангельская область (без автономного округа),146453.0
28,Архангельская область (с автономным округом),152306.0
28,Астраханская область,111746.0
28,Белгородская область,144999.0
28,Брянская область,96079.0
28,Владимирская область,113997.0
28,Волгоградская область,197766.0
28,Вологодская область,116160.0
28,Воронежская область,235155.0
28,Еврейская автономная область,14128.0
28,Забайкальский край,126244.0
28,Ивановская область,69826.0
28,Иркутская область,288763.0
28,Кабардино-Балкарская Республика,44462.0
28,Калининградская область,124694.0
28,Калужская область,134353.0
28,Камчатский край,49954.0
28,Карачаево-Черкесская Республика,36322.0
28,Кемеровская область,233749.0
28,Кировская область,122419.0
28,Костромская область,54689.0
28,Краснодарский край,824686.0
28,Красноярский край,385726.0
28,Курганская область,79276.0
28,Курская область,97740.0
28,Ленинградская область,286648.0
28,Липецкая область,92313.0
28,Магаданская область,28313.0
28,Москва,2490784.0
28,Московская область,1567519.0
28,Мурманская область,87754.0
28,Ненецкий автономный округ,5854.0
28,Нижегородская область,305960.0
28,Новгородская область,49904.0
28,Новосибирская область,461516.0
28,Омская область,195670.0
28,Оренбургская область,216156.0
28,Орловская область,65337.0
28,Пензенская область,132538.0
28,Пермский край,312041.0
28,Приморский край,325785.0
28,Псковская область,46188.0
28,Республика Адыгея,45383.0
28,Республика Алтай,15292.0
28,Республика Башкортостан,603193.0
28,Республика Бурятия,128957.0
28,Республика Дагестан,97801.0
28,Республика Ингушетия,4542.0
28,Республика Калмыкия,46821.0
28,Республика Карелия,64323.0
28,Республика Коми,94280.0
28,Республика Крым,88971.0
28,Республика Марий Эл,62061.0
28,Республика Мордовия,69805.0
28,Республика Саха (Якутия),272043.0
28,Республика Северная Осетия — Алания,58197.0
28,Республика Татарстан,656578.0
28,Республика Тыва,81146.0
28,Республика Хакасия,60724.0
28,Ростовская область,471989.0
28,Рязанская область,125888.0
28,Самарская область,293323.0
28,Санкт-Петербург,1145434.0
28,Саратовская область,193588.0
28,Сахалинская область,94593.0
28,Свердловская область,611027.0
28,Севастополь,33017.0
28,Смоленская область,79471.0
28,Ставропольский край,259668.0
28,Тамбовская область,71613.0
28,Тверская область,129964.0
28,Томская область,115520.0
28,Тульская область,172086.0
28,Тюменская область (без автономных округов),308129.0
28,Тюменская область (с автономными округами),844918.0
28,Удмуртская Республика,231928.0
28,Ульяновская область,119471.0
28,Хабаровский край,215840.0
28,Ханты-Мансийский автономный округ — Югра,396229.0
28,Челябинская область,361921.0
28,Чеченская Республика,36515.0
28,Чувашская Республика,153188.0
28,Чукотский автономный округ,10418.0
28,Ямало-Ненецкий автономный округ,140559.0
28,Ярославская область,114042.0
29,Алтайский край,229242.0
29,Амурская область,268336.0
29,Архангельская область (без автономного округа),431290.0
29,Архангельская область (с автономным округом),446410.0
29,Астраханская область,82728.0
29,Белгородская область,390322.0
29,Брянская область,201581.0
29,Владимирская область,168464.0
29,Волгоградская область,304892.0
29,Вологодская область,158909.0
29,Воронежская область,503678.0
29,Еврейская автономная область,9352.0
29,Забайкальский край,381055.0
29,Ивановская область,73035.0
29,Иркутская область,415971.0
29,Кабардино-Балкарская Республика,32881.0
29,Калининградская область,733811.0
29,Калужская область,204585.0
29,Камчатский край,163604.0
29,Карачаево-Черкесская Республика,40222.0
29,Кемеровская область,520612.0
29,Кировская область,85770.0
29,Костромская область,66705.0
29,Краснодарский край,2718426.0
29,Красноярский край,993405.0
29,Курганская область,67795.0
29,Курская область,388916.0
29,Ленинградская область,2059072.0
29,Липецкая область,317275.0
29,Магаданская область,177727.0
29,Москва,28911490.0
29,Московская область,4907757.0
29,Мурманская область,161016.0
29,Ненецкий автономный округ,15120.0
29,Нижегородская область,910959.0
29,Новгородская область,90920.0
29,Новосибирская область,563780.0
29,Омская область,188765.0
29,Оренбургская область,381744.0
29,Орловская область,118633.0
29,Пензенская область,206425.0
29,Пермский край,913971.0
29,Приморский край,801059.0
29,Псковская область,73794.0
29,Республика Адыгея,36025.0
29,Республика Алтай,15265.0
29,Республика Башкортостан,590854.0
29,Республика Бурятия,70569.0
29,Республика Дагестан,44511.0
29,Республика Ингушетия,5788.0
29,Республика Калмыкия,16173.0
29,Республика Карелия,60431.0
29,Республика Коми,90609.0
29,Республика Крым,228580.0
29,Республика Марий Эл,86031.0
29,Республика Мордовия,76172.0
29,Республика Саха (Якутия),495846.0
29,Республика Северная Осетия — Алания,35723.0
29,Республика Татарстан,1264784.0
29,Республика Тыва,6588.0
29,Республика Хакасия,28939.0
29,Ростовская область,829725.0
29,Рязанская область,313532.0
29,Самарская область,642430.0
29,Санкт-Петербург,5402492.0
29,Саратовская область,219109.0
29,Сахалинская область,187207.0
29,Свердловская область,1982529.0
29,Севастополь,22232.0
29,Смоленская область,88027.0
29,Ставропольский край,398017.0
29,Тамбовская область,161680.0
29,Тверская область,214012.0
29,Томская область,200578.0
29,Тульская область,698702.0
29,Тюменская область (без автономных округов),864996.0
29,Тюменская область (с автономными округами),2288650.0
29,Удмуртская Республика,313941.0
29,Ульяновская область,91961.0
29,Хабаровский край,804527.0
29,Ханты-Мансийский автономный округ — Югра,467404.0
29,Челябинская область,852470.0
29,Чеченская Республика,36625.0
29,Чувашская Республика,100843.0
29,Чукотский автономный округ,27842.0
29,Ямало-Ненецкий автономный округ,956249.0
29,Ярославская область,310122.0
30,Алтайский край,5889.0
30,Амурская область,1907.0
30,Архангельская область (без автономного округа),5291.0
30,Архангельская область (с автономным округом),5734.0
30,Астраханская область,2730.0
30,Белгородская область,6428.0
30,Брянская область,3269.0
30,Владимирская область,5937.0
30,Волгоградская область,8636.0
30,Вологодская область,5324.0
30,Воронежская область,14583.0
30,Еврейская автономная область,311.0
30,Забайкальский край,2227.0
30,Ивановская область,3823.0
30,Иркутская область,10359.0
30,Кабардино-Балкарская Республика,1290.0
30,Калининградская область,8141.0
30,Калужская область,5827.0
30,Камчатский край,2815.0
30,Карачаево-Черкесская Республика,458.0
30,Кемеровская область,8239.0
30,Кировская область,3224.0
30,Костромская область,2448.0
30,Краснодарский край,22576.0
30,Красноярский край,8653.0
30,Курганская область,1929.0
30,Курская область,9212.0
30,Ленинградская область,5266.0
30,Липецкая область,5664.0
30,Магаданская область,1793.0
30,Москва,880146.0
30,Московская область,57094.0
30,Мурманская область,7118.0
30,Ненецкий автономный округ,443.0
30,Нижегородская область,19915.0
30,Новгородская область,3591.0
30,Новосибирская область,11551.0
30,Омская область,5018.0
30,Оренбургская область,4889.0
30,Орловская область,2367.0
30,Пензенская область,3585.0
30,Пермский край,17856.0
30,Приморский край,11385.0
30,Псковская область,2544.0
30,Республика Адыгея,912.0
30,Республика Алтай,187.0
30,Республика Башкортостан,12176.0
30,Республика Бурятия,1619.0
30,Республика Дагестан,898.0
30,Республика Ингушетия,293.0
30,Республика Калмыкия,290.0
30,Республика Карелия,2646.0
30,Республика Коми,5848.0
30,Республика Крым,101.0
30,Республика Марий Эл,1376.0
30,Республика Мордовия,2798.0
30,Республика Саха (Якутия),2673.0
30,Республика Северная Осетия — Алания,1092.0
30,Республика Татарстан,19464.0
30,Республика Тыва,217.0
30,Республика Хакасия,3435.0
30,Ростовская область,16354.0
30,Рязанская область,4812.0
30,Самарская область,69702.0
30,Санкт-Петербург,95303.0
30,Саратовская область,7471.0
30,Сахалинская область,3731.0
30,Свердловская область,24222.0
30,Севастополь,96.0
30,Смоленская область,4620.0
30,Ставропольский край,10250.0
30,Тамбовская область,3016.0
30,Тверская область,6526.0
30,Томская область,4114.0
30,Тульская область,5371.0
30,Тюменская область (без автономных округов),6379.0
30,Тюменская область (с автономными округами),243573.0
30,Удмуртская Республика,4647.0
30,Ульяновская область,4629.0
30,Хабаровский край,6618.0
30,Ханты-Мансийский автономный округ — Югра,234386.0
30,Челябинская область,13226.0
30,Чеченская Республика,66.0
30,Чувашская Республика,3829.0
30,Чукотский автономный округ,507.0
30,Ямало-Ненецкий автономный округ,2808.0
30,Ярославская область,8898.0
31,Алтайский край,239549.0
31,Амурская область,112484.0
31,Архангельская область (без автономного округа),195724.0
31,Архангельская область (с автономным округом),218307.0
31,Астраханская область,118187.0
31,Белгородская область,231700.0
31,Брянская область,142790.0
31,Владимирская область,204015.0
31,Волгоградская область,270563.0
31,Вологодская область,171543.0
31,Воронежская область,385667.0
31,Еврейская автономная область,19517.0
31,Забайкальский край,127388.0
31,Ивановская область,123485.0
31,Иркутская область,318931.0
31,Кабардино-Балкарская Республика,47761.0
31,Калининградская область,173471.0
31,Калужская область,177373.0
31,Камчатский край,81407.0
31,Карачаево-Черкесская Республика,26176.0
31,Кемеровская область,294054.0
31,Кировская область,149333.0
31,Костромская область,78883.0
31,Краснодарский край,851937.0
31,Красноярский край,364267.0
31,Курганская область,87813.0
31,Курская область,133338.0
31,Ленинградская область,244645.0
31,Липецкая область,153108.0
31,Магаданская область,47200.0
31,Москва,6249457.0
31,Московская область,1661933.0
31,Мурманская область,187142.0
31,Ненецкий автономный округ,22583.0
31,Нижегородская область,520816.0
31,Новгородская область,79016.0
31,Новосибирская область,373639.0
31,Омская область,210208.0
31,Оренбургская область,184945.0
31,Орловская область,100019.0
31,Пензенская область,177086.0
31,Пермский край,372583.0
31,Приморский край,361631.0
31,Псковская область,81124.0
31,Республика Адыгея,40738.0
31,Республика Алтай,16180.0
31,Республика Башкортостан,430597.0
31,Республика Бурятия,94879.0
31,Республика Дагестан,129573.0
31,Республика Ингушетия,10835.0
31,Республика Калмыкия,20391.0
31,Республика Карелия,98421.0
31,Республика Коми,139182.0
31,Республика Крым,48378.0
31,Республика Марий Эл,74458.0
31,Республика Мордовия,84062.0
31,Республика Саха (Якутия),136293.0
31,Республика Северная Осетия — Алания,65445.0
31,Республика Татарстан,524043.0
31,Республика Тыва,27131.0
31,Республика Хакасия,54388.0
31,Ростовская область,599681.0
31,Рязанская область,175150.0
31,Самарская область,531857.0
31,Санкт-Петербург,1515444.0
31,Саратовская область,266542.0
31,Сахалинская область,126494.0
31,Свердловская область,702414.0
31,Севастополь,22389.0
31,Смоленская область,126652.0
31,Ставропольский край,348034.0
31,Тамбовская область,127150.0
31,Тверская область,178939.0
31,Томская область,115078.0
31,Тульская область,212315.0
31,Тюменская область (без автономных округов),221070.0
31,Тюменская область (с автономными округами),645200.0
31,Удмуртская Республика,172349.0
31,Ульяновская область,158829.0
31,Хабаровский край,257181.0
31,Ханты-Мансийский автономный округ — Югра,305644.0
31,Челябинская область,383007.0
31,Чеченская Республика,24750.0
31,Чувашская Республика,157308.0
31,Чукотский автономный округ,17424.0
31,Ямало-Ненецкий автономный округ,118486.0
31,Ярославская область,206342.0
32,Алтайский край,2.0
32,Амурская область,1.0
32,Архангельская область (без автономного округа),-77777777.0
32,Архангельская область (с автономным округом),-77777777.0
32,Астраханская область,1.0
32,Белгородская область,1.0
32,Брянская область,-77777777.0
32,Владимирская область,1.0
32,Волгоградская область,1.0
32,Вологодская область,3.0
32,Воронежская область,-77777777.0
32,Еврейская автономная область,-77777777.0
32,Забайкальский край,-77777777.0
32,Ивановская область,3.0
32,Иркутская область,3.0
32,Кабардино-Балкарская Республика,1.0
32,Калининградская область,1.0
32,Калужская область,3.0
32,Камчатский край,1.0
32,Карачаево-Черкесская Республика,-77777777.0
32,Кемеровская область,5.0
32,Кировская область,2.0
32,Костромская область,3.0
32,Краснодарский край,5.0
32,Красноярский край,1.0
32,Курганская область,2.0
32,Курская область,-77777777.0
32,Ленинградская область,1.0
32,Липецкая область,-77777777.0
32,Магаданская область,-77777777.0
32,Москва,184.0
32,Московская область,3.0
32,Мурманская область,2.0
32,Ненецкий автономный округ,-77777777.0
32,Нижегородская область,4.0
32,Новгородская область,2.0
32,Новосибирская область,3.0
32,Омская область,2.0
32,Оренбургская область,3.0
32,Орловская область,-77777777.0
32,Пензенская область,1.0
32,Пермский край,3.0
32,Приморский край,8.0
32,Псковская область,2.0
32,Республика Адыгея,-77777777.0
32,Республика Алтай,-77777777.0
32,Республика Башкортостан,1.0
